10.1021ic701507r,10.1021Ic701507r.Isotherm2.json,Desolvated PCN-13,Nitrogen,77,bar,cm3(STP)/g,0.00657739,1.94332,0.96564,15.2227,1,TIRQOB
10.1021ic701507r,10.1021Ic701507r.Isotherm4.json,Desolvated PCN-13,Hydrogen,77,bar,cm3(STP)/g,0.0104406,7.44939,1.0112,46.3158,1,TIRQOB
10.1021ic701507r,10.1021Ic701507r.Isotherm6.json,Desolvated PCN-13,Nitrogen,77,bar,cm3(STP)/g,0.0031039,45.8836,0.965312,76.0759,1,TIRQOB
10.1021ic701507r,10.1021Ic701507r.Isotherm7.json,Dehydrated PCN-13,Nitrogen,77,bar,cm3(STP)/g,0,0,0.965312,80.3897,1,TIRQOB
10.1038ncomms1956,10.1038Ncomms1956.Isotherm1.json,Mg-MOF-74,Carbon Dioxide,296,bar,cm3(STP)/cm3,0.00636938,34.7869,1.06436,175.967,1,GEBCAT
10.1038ncomms1956,10.1038Ncomms1956.Isotherm10.json,Zn(bdc)(dabco),Carbon Dioxide,296,bar,cm3(STP)/cm3,0.120224,3.97678,1.06833,41.3437,1,GEBCAT
10.1038ncomms1956,10.1038Ncomms1956.Isotherm11.json,MIL-101,Carbon Dioxide,296,bar,cm3(STP)/cm3,0.0634904,4.0036,1.06403,22.1861,1,GEBCAT
10.1038ncomms1956,10.1038Ncomms1956.Isotherm12.json,Yb(BPT),Carbon Dioxide,296,bar,cm3(STP)/cm3,0.0703365,0.975153,1.06864,16.1335,1,GEBCAT
10.1038ncomms1956,10.1038Ncomms1956.Isotherm13.json,MOF-177,Carbon Dioxide,296,bar,cm3(STP)/cm3,0.161097,1.91061,1.06645,10.1131,1,GEBCAT
10.1038ncomms1956,10.1038Ncomms1956.Isotherm14.json,Mg-MOF-74,Carbon Dioxide,296,bar,mol/l,0.00745109,1.36917,1.99655,7.70385,1,GEBCAT
10.1038ncomms1956,10.1038Ncomms1956.Isotherm15.json,UTSA-16,Carbon Dioxide,296,bar,mol/l,0.0719345,1.44219,1.99281,7.04665,1,GEBCAT
10.1038ncomms1956,10.1038Ncomms1956.Isotherm16.json,Na-X,Carbon Dioxide,296,bar,mol/l,0.0278496,0.839757,1.99695,6.80933,1,GEBCAT
10.1038ncomms1956,10.1038Ncomms1956.Isotherm17.json,CuBTC,Carbon Dioxide,296,bar,mol/l,0.0926029,0.310345,1.99389,4.63692,1,GEBCAT
10.1038ncomms1956,10.1038Ncomms1956.Isotherm18.json,JBW,Carbon Dioxide,296,bar,mol/l,0.0561653,0.638945,1.99393,4.54564,1,GEBCAT
10.1038ncomms1956,10.1038Ncomms1956.Isotherm19.json,Cu-TDPAT,Carbon Dioxide,296,bar,mol/l,0.0280377,0.419878,1.99823,3.96146,1,GEBCAT
10.1038ncomms1956,10.1038Ncomms1956.Isotherm2.json,UTSA-16,Carbon Dioxide,296,bar,cm3(STP)/cm3,0.00673807,5.54303,1.06452,163.362,1,GEBCAT
10.1038ncomms1956,10.1038Ncomms1956.Isotherm20.json,Zn(BDC)(DABCO)0.5,Carbon Dioxide,296,bar,mol/l,0.0322417,0.0365112,2.00327,1.69777,1,GEBCAT
10.1038ncomms1956,10.1038Ncomms1956.Isotherm21.json,Mg-MOF-74,Carbon Dioxide,296,bar,mol/l,0.000998,0.0494143,1.0174,6.18488,1,GEBCAT
